Geoname ID;Name;ASCII Name;Country Code;Coordinates
3102819;Borowno;Borowno;PL;50.93247, 19.2738
3103742;Bêdków;Bedkow;PL;51.58763, 19.74956
3103780;Barwice;Barwice;PL;53.7449, 16.3553
7535568;Baranowo;Baranowo;PL;52.43525, 16.78631
7576421;Mirków;Mirkow;PL;51.16105, 17.17026
12047609;Rejon ulicy Klêczkowskiej;Rejon ulicy Kleczkowskiej;PL;51.1297, 17.03376
12047613;Rejon alei Kromera;Rejon alei Kromera;PL;51.13375, 17.07107
753611;Zawichost;Zawichost;PL;50.80743, 21.85408
753702;Zatory;Zatory;PL;52.59929, 21.18258
753866;Zamoœæ;Zamosc;PL;50.72314, 23.25196
755889;Wieliczka;Wieliczka;PL;49.98738, 20.06473
756004;Weso³a;Wesola;PL;52.25451, 21.22407
756010;Weso³a;Wesola;PL;49.79977, 22.10029
756091;W¹wolnica;Wawolnica;PL;51.29467, 22.14681
756320;Ursus;Ursus;PL;52.19517, 20.88419
757512;Szaflary;Szaflary;PL;49.42655, 20.02713
757848;Sucho¿ebry;Suchozebry;PL;52.25948, 22.25289
758242;Stawiguda;Stawiguda;PL;53.6572, 20.40041
758857;S³upia;Slupia;PL;51.0137, 20.1406
759022;Skrzydlna;Skrzydlna;PL;49.75343, 20.18618
759234;Sietesz;Sietesz;PL;49.98622, 22.34671
759503;Sejny;Sejny;PL;54.10802, 23.34698
759678;Sadowne;Sadowne;PL;52.64124, 21.84563
759778;Rzeczyca;Rzeczyca;PL;51.96225, 22.74942
760853;Rachanie;Rachanie;PL;50.53842, 23.54688
761131;Przeworsk;Przeworsk;PL;50.05912, 22.49408
756485;Tyczyn;Tyczyn;PL;49.96384, 22.03398
757182;Szyd³ów;Szydlow;PL;50.59114, 21.0068
757774;Su³ów;Sulow;PL;50.77099, 22.95593
758103;Strachówka;Strachowka;PL;52.42692, 21.635
758276;Stary Zamoœæ;Stary Zamosc;PL;50.82004, 23.17154
758415;Stanis³awów Pierwszy;Stanislawow Pierwszy;PL;52.37485, 21.05184
758646;Sokolniki;Sokolniki;PL;50.63803, 21.80649
760909;Purda;Purda;PL;53.70844, 20.70683
760951;Puchaczów;Puchaczow;PL;51.3105, 22.9737
762619;Parysów;Parysow;PL;51.97584, 21.68006
762684;Pantalowice;Pantalowice;PL;49.9521, 22.43563
762851;Ostrów Lubelski;Ostrow Lubelski;PL;51.49416, 22.85287
763069;Or³y;Orly;PL;49.87107, 22.80298
763451;Obsza;Obsza;PL;50.3152, 22.95688
764606;M³odzieszyn;Mlodzieszyn;PL;52.29945, 20.20017
764862;Miêdzyrzec Podlaski;Miedzyrzec Podlaski;PL;51.9864, 22.78248
764947;Micha³owice;Michalowice;PL;52.17435, 20.88089
766642;£aziska;Laziska;PL;51.14226, 21.87919
767020;Kunów;Kunow;PL;50.96156, 21.28058
768136;Korczyna;Korczyna;PL;49.71555, 21.80941
769250;Kielce;Kielce;PL;50.87033, 20.62752
769591;Kañczuga;Kanczuga;PL;49.98346, 22.41168
770762;Iwkowa;Iwkowa;PL;49.81716, 20.59018
772366;Garbów;Garbow;PL;51.35517, 22.32937
772528;Filipów;Filipow;PL;54.18037, 22.62076
772748;Dzia³dowo;Dzialdowo;PL;53.23958, 20.17004
775976;Bieniewice;Bieniewice;PL;52.18268, 20.56306
776092;Bia³owie¿a;Bialowieza;PL;52.7, 23.86667
776403;Baranów Sandomierski;Baranow Sandomierski;PL;50.49912, 21.54204
3080004;¯ory;Zory;PL;50.04523, 18.70062
3080302;¯elistrzewo;Zelistrzewo;PL;54.6777, 18.41738
3080590;Zator;Zator;PL;49.99604, 19.43799
3080705;Zaniemyœl;Zaniemysl;PL;52.15561, 17.16228
3081419;Wolsztyn;Wolsztyn;PL;52.11552, 16.11712
3081471;Wolin;Wolin;PL;53.84214, 14.61465
3082044;Wijewo;Wijewo;PL;51.91627, 16.18552
3082101;Wierzchucino;Wierzchucino;PL;54.78797, 18.00307
3082933;Tworków;Tworkow;PL;50.00559, 18.23576
3082940;Twardawa;Twardawa;PL;50.34349, 17.99097
3083103;Trzebnica;Trzebnica;PL;51.31076, 17.06331
3083426;Tczew;Tczew;PL;54.09242, 18.77787
3083826;Szczecinek;Szczecinek;PL;53.70791, 16.69937
3084237;Sulêcin;Sulecin;PL;52.44429, 15.11676
3085056;Œrem;Srem;PL;52.08868, 17.01508
3085130;Sosnowice;Sosnowice;PL;49.93995, 19.71514
3085622;S³awiêcice;Slawiecice;PL;50.37207, 18.32176
3085761;Skorogoszcz;Skorogoszcz;PL;50.75916, 17.68198
3085781;Skoki;Skoki;PL;52.67222, 17.16107
3085867;Ska³a;Skala;PL;50.23052, 19.85363
3086253;Sarnów;Sarnow;PL;50.3738, 19.15061
3086379;S¹czów;Saczow;PL;50.4352, 19.03038
3086536;Ryczów;Ryczow;PL;49.98103, 19.55017
3086861;Rozprza;Rozprza;PL;51.30266, 19.6457
3087097;Rogowo;Rogowo;PL;52.72449, 17.65117
3087576;Rac³awice;Raclawice;PL;50.19344, 19.67686
3087708;Pszczó³ki;Pszczolki;PL;54.17304, 18.69787
3088290;Por¹bka;Porabka;PL;49.81716, 19.21835
3089019;Pilchowice;Pilchowice;PL;50.21668, 18.56132
3089093;Pierœciec;Piersciec;PL;49.83339, 18.81409
3089310;Pcim;Pcim;PL;49.75166, 19.97108
3089375;Paszowice;Paszowice;PL;51.01078, 16.15273
3089541;Pakos³awice;Pakoslawice;PL;50.54474, 17.36578
3089882;Osielec;Osielec;PL;49.68079, 19.78243
3090127;Olszanka;Olszanka;PL;50.79514, 17.4789
3090528;Nowy Duninów;Nowy Duninow;PL;52.58271, 19.47996
3091095;Nêdza;Nedza;PL;50.16112, 18.31103
3092000;Miedzichowo;Miedzichowo;PL;52.37581, 15.95876
3092657;Lutomiersk;Lutomiersk;PL;51.75376, 19.21097
3092806;Lubsza;Lubsza;PL;50.91591, 17.52173
3093458;Libertów;Libertow;PL;49.97242, 19.89461
3093628;Leñcze;Lencze;PL;49.89895, 19.73539
3093911;Lasek;Lasek;PL;49.50883, 19.98078
3094802;Kraków;Krakow;PL;50.06143, 19.93658
3096437;Kawêczyn;Kaweczyn;PL;51.90923, 18.53102
3096847;Kamesznica;Kamesznica;PL;49.56469, 19.0212
3097896;I³owa;Ilowa;PL;51.5006, 15.1998
3098033;Ha¿lach;Hazlach;PL;49.80714, 18.65178
3098938;Go³kowice;Golkowice;PL;49.91418, 18.51419
3100171;Dopiewo;Dopiewo;PL;52.35726, 16.67562
3100518;Dêbowa £¹ka;Debowa Laka;PL;53.25541, 19.09595
3101117;Czarny Bór;Czarny Bor;PL;50.77083, 16.1305
3101367;Cieplice Œl¹skie Zdrój;Cieplice Slaskie Zdroj;PL;50.86545, 15.68367
3101947;Bytom Odrzañski;Bytom Odrzanski;PL;51.73062, 15.82362
3103785;Baruchowo;Baruchowo;PL;52.49412, 19.26496
7534583;Koszyce Wielkie;Koszyce Wielkie;PL;49.98076, 20.94552
7535493;Lubicz Górny;Lubicz Gorny;PL;53.02686, 18.771
12047614;Strachocin-Wojnów;Strachocin-Wojnow;PL;51.10486, 17.15073
12047644;Rejon placu Œwiêtego Macieja;Rejon placu Swietego Macieja;PL;51.12056, 17.03761
763014;Osieck;Osieck;PL;51.96653, 21.41913
764531;Modliborzyce;Modliborzyce;PL;50.75416, 22.32945
765120;Mas³ów;Maslow;PL;50.90065, 20.72322
765639;Jeziorzany;Jeziorzany;PL;51.60245, 22.27667
765932;Lubaczów;Lubaczow;PL;50.157, 23.12339
766073;£ochów;Lochow;PL;52.53076, 21.68158
766191;Lipinki;Lipinki;PL;49.67296, 21.29288
766522;£êki Górne;Leki Gorne;PL;49.97386, 21.17426
767627;Kraœniczyn;Krasniczyn;PL;50.93171, 23.34929
767883;Kowale Oleckie;Kowale Oleckie;PL;54.16354, 22.41666
770078;Jeziorany;Jeziorany;PL;53.97578, 20.74639
770647;Jagie³³a;Jagiella;PL;50.0946, 22.57261
771192;Guzów;Guzow;PL;52.11626, 20.33672
771735;Gorzków;Gorzkow;PL;50.94778, 23.01267
771804;Gorlice;Gorlice;PL;49.65563, 21.16035
772066;G³uchów;Gluchow;PL;51.77947, 20.07666
773833;Czaszyn;Czaszyn;PL;49.44854, 22.2165
773965;Czarna;Czarna;PL;50.10979, 22.18165
774535;Chlewiska;Chlewiska;PL;51.24376, 20.76871
775183;Brzesko;Brzesko;PL;49.96911, 20.60606
775304;Brok;Brok;PL;52.69948, 21.85704
775672;Bojanów;Bojanow;PL;50.42531, 21.95111
775810;Stara B³otnica;Stara Blotnica;PL;51.54676, 20.97479
3079969;¯ukowo;Zukowo;PL;54.3422, 18.36476
3080226;Ziêbice;Ziebice;PL;50.60122, 17.04065
3080442;Zbytków;Zbytkow;PL;49.92288, 18.72697
3080473;Zbójno;Zbojno;PL;53.00848, 19.1575
3080944;¯agañ;Zagan;PL;51.61759, 15.31486
3081701;W³oszakowice;Wloszakowice;PL;51.92754, 16.36456
3082144;Wierzbno;Wierzbno;PL;50.93674, 17.17961
3082287;Wielka Nieszawka;Wielka Nieszawka;PL;52.99619, 18.50973
3082611;Warlubie;Warlubie;PL;53.58751, 18.63444
3082718;Waganiec;Waganiec;PL;52.8012, 18.87589
3082931;Tworóg;Tworog;PL;50.531, 18.71572
3083133;Trzebielino;Trzebielino;PL;54.19996, 17.08726
3083169;Trzcinica;Trzcinica;PL;51.16707, 18.00453
3084093;Œwidnica;Swidnica;PL;50.84378, 16.48859
3084312;Subkowy;Subkowy;PL;54.00227, 18.76928
3084673;Stegna;Stegna;PL;54.32684, 19.11252
3084912;Starcza;Starcza;PL;50.66421, 19.0418
3085158;Sompolno;Sompolno;PL;52.38832, 18.50282
3085360;Smo³dzino;Smoldzino;PL;54.66318, 17.21369
3085786;Skoczów;Skoczow;PL;49.80089, 18.7877
3086288;Sanniki;Sanniki;PL;52.33046, 19.86766
3086565;Rycerka Górna;Rycerka Gorna;PL;49.44436, 19.01596
3087628;Pyskowice;Pyskowice;PL;50.4, 18.63333
3087975;Przeginia;Przeginia;PL;50.23831, 19.68853
3088067;Pruchna;Pruchna;PL;49.86527, 18.68191
3088324;Popielów;Popielow;PL;50.82632, 17.74378
3088418;Polska Cerekiew;Polska Cerekiew;PL;50.22827, 18.12675
3089282;Pelplin;Pelplin;PL;53.92834, 18.6977
3089301;Pecna;Pecna;PL;52.18333, 16.8
3089461;Parchowo;Parchowo;PL;54.20658, 17.66816
3089553;Pajêczno;Pajeczno;PL;51.14449, 18.99612
3089582;Ozorków;Ozorkow;PL;51.96336, 19.29139
3090285;Ogrodzieniec;Ogrodzieniec;PL;50.45177, 19.51987
3090660;Nowe;Nowe;PL;53.64906, 18.72716
3091874;Mieœcisko;Miescisko;PL;52.74357, 17.33213
3092461;Malec;Malec;PL;49.92106, 19.2453
3092856;Luboñ;Lubon;PL;52.34705, 16.89267
3092867;Lubomia;Lubomia;PL;50.03972, 18.3082
3092950;Lubieñ Kujawski;Lubien Kujawski;PL;52.40574, 19.1644
3093592;Leœna;Lesna;PL;49.67041, 19.12763
3093675;£êka Opatowska;Leka Opatowska;PL;51.21231, 18.1071
3093681;£êgowo;Legowo;PL;54.22641, 18.64277
3094045;Lachowice;Lachowice;PL;49.71555, 19.47455
3094260;Kunice;Kunice;PL;51.22231, 16.24809
3094871;KoŸle;Kozle;PL;50.3356, 18.14332
3095797;Ko³o;Kolo;PL;52.20024, 18.63865
3096048;K³omnice;Klomnice;PL;50.92165, 19.35679
3096078;K³odawa;Klodawa;PL;52.78595, 15.21452
3096130;Kleszczewo;Kleszczewo;PL;52.33377, 17.17163
3096795;Kamieniec Z¹bkowicki;Kamieniec Zabkowicki;PL;50.52541, 16.87921
3096986;Wielki Kack;Wielki Kack;PL;54.46754, 18.4881
3097813;Jab³onna;Jablonna;PL;52.20598, 16.20741
3098626;Gostyñ;Gostyn;PL;50.10528, 18.88241
3098665;Goœcino;Goscino;PL;54.05123, 15.65256
3098925;Golub-Dobrzyñ;Golub-Dobrzyn;PL;53.11087, 19.05381
3099120;Gniewkowo;Gniewkowo;PL;52.89461, 18.40785
3099878;Dziemiany;Dziemiany;PL;54.00636, 17.76755
3102181;Budziszewice;Budziszewice;PL;51.66739, 19.93581
3102447;Brzeœæ Kujawski;Brzesc Kujawski;PL;52.60532, 18.90173
3102673;Br¹szewice;Braszewice;PL;51.49902, 18.44982
3103001;Bojszowy Nowe;Bojszowy Nowe;PL;50.05284, 19.05012
3103173;Bobowo;Bobowo;PL;53.88378, 18.55681
3103411;Bielsk;Bielsk;PL;52.6718, 19.805
3103736;Bedlno;Bedlno;PL;52.20829, 19.57592
3104115;Andrychów;Andrychow;PL;49.85497, 19.33834
7303641;Jelcz Laskowice;Jelcz Laskowice;PL;51.02134, 17.31649
7535495;Chotcza;Chotcza;PL;51.24043, 21.77662
7576141;Rokiciny-Kolonia;Rokiciny-Kolonia;PL;51.66468, 19.78312
756629;Tuczêpy;Tuczepy;PL;50.51676, 20.99187
756938;Terespol;Terespol;PL;52.0755, 23.61614
757033;Tarnobrzeg;Tarnobrzeg;PL;50.57304, 21.67937
757357;Szczytno;Szczytno;PL;53.56259, 20.98747
757912;Stupsk;Stupsk;PL;53.02258, 20.4368
758633;Soko³ów Ma³opolski;Sokolow Malopolski;PL;50.22909, 22.11968
759007;Skrzyszów;Skrzyszow;PL;49.99373, 21.06139
759151;Skaryszew;Skaryszew;PL;51.31075, 21.25233
759190;Sitno;Sitno;PL;50.74944, 23.3626
759301;Sieniawa;Sieniawa;PL;50.1779, 22.60954
761258;Proszowice;Proszowice;PL;50.19275, 20.28909
761477;Por¹bka Uszewska;Porabka Uszewska;PL;49.9426, 20.69052
762120;Pisz;Pisz;PL;53.62744, 21.81253
763063;Oroñsko;Oronsko;PL;51.31339, 20.99067
763260;Oleszyce;Oleszyce;PL;50.1675, 23.03481
763545;Nowy Korczyn;Nowy Korczyn;PL;50.30124, 20.80759
763946;Nielisz;Nielisz;PL;50.80067, 23.04451
763987;NiedŸwiada;Niedzwiada;PL;51.54409, 22.6914
766197;Lipnik;Lipnik;PL;49.78902, 20.08455
767435;Kruklanki;Kruklanki;PL;54.08855, 21.92227
767908;Kotuñ;Kotun;PL;52.17643, 22.06819
768846;Kodeñ;Koden;PL;51.91171, 23.60301
770008;Józefos³aw;Jozefoslaw;PL;52.1005, 21.04629
770456;Janowice;Janowice;PL;49.89154, 20.86081
770763;Iwierzyce;Iwierzyce;PL;50.02958, 21.75396
771779;Górowo I³aweckie;Gorowo Ilaweckie;PL;54.28559, 20.48886
771876;Goraj;Goraj;PL;50.72184, 22.66651
771893;Goniadz;Goniadz;PL;53.48953, 22.73578
775334;Brochów;Brochow;PL;52.3195, 20.26257
775359;Brañsk;Bransk;PL;52.7444, 22.83774
775836;Bli¿yn;Blizyn;PL;51.10778, 20.75935
775894;Biskupice Rad³owskie;Biskupice Radlowskie;PL;50.12069, 20.85943
3081699;W³oszczowa;Wloszczowa;PL;50.85256, 19.96593
3082193;Wieprz;Wieprz;PL;49.64746, 19.18007
3082801;Uniejów;Uniejow;PL;51.97428, 18.79308
3083441;Tarnów Opolski;Tarnow Opolski;PL;50.57631, 18.08367
3083909;Sypniewo;Sypniewo;PL;53.36981, 17.3269
3084421;Strzelce Krajeñskie;Strzelce Krajenskie;PL;52.87726, 15.52978
3084460;Stryszawa;Stryszawa;PL;49.71327, 19.52185
3084483;Strumieñ;Strumien;PL;49.92103, 18.76637
3084824;Starokrzepice;Starokrzepice;PL;50.94859, 18.65341
3085656;Skwierzyna;Skwierzyna;PL;52.59914, 15.50652
3086992;Roœciszewo;Rosciszewo;PL;52.90331, 19.77419
3087771;Przytkowice;Przytkowice;PL;49.91785, 19.6857
3088550;Pogórze;Pogorze;PL;54.5644, 18.48209
3089098;Pieñsk;Piensk;PL;51.249, 15.04685
3089267;Perzów;Perzow;PL;51.27625, 17.8097
3090245;Okonek;Okonek;PL;53.53618, 16.85158
3090967;Niemcza;Niemcza;PL;50.72007, 16.83573
3091154;Nak³o;Naklo;PL;50.4369, 18.91056
3091269;Mykanów;Mykanow;PL;50.9236, 19.2005
3092817;Lubrza;Lubrza;PL;50.33631, 17.62636
3092866;Lubomierz;Lubomierz;PL;51.01278, 15.50969
3092899;£ubniany;Lubniany;PL;50.78597, 18.0011
3092909;Lublewo Gdañskie;Lublewo Gdanskie;PL;54.28457, 18.50389
3093161;Lniano;Lniano;PL;53.52801, 18.21267
3094488;Krzeszyce;Krzeszyce;PL;52.58329, 15.00707
3094683;Kroczyce;Kroczyce;PL;50.56176, 19.57
3094788;Krapkowice;Krapkowice;PL;50.47515, 17.96539
3094832;Ko¿uchów;Kozuchow;PL;51.74558, 15.59492
3094849;KoŸminek;Kozminek;PL;51.79874, 18.33893
3096002;Klucze;Klucze;PL;50.33565, 19.56236
3096220;Kikó³;Kikol;PL;52.90994, 19.12016
3096852;Kalwaria Zebrzydowska;Kalwaria Zebrzydowska;PL;49.86759, 19.6772
3098182;Grzechynia;Grzechynia;PL;49.7136, 19.64561
3098199;Gryfów Œl¹ski;Gryfow Slaski;PL;51.03081, 15.42017
3098380;Grêbocice;Grebocice;PL;51.59909, 16.16741
3098815;Górki Wielkie;Gorki Wielkie;PL;49.77971, 18.83117
3099214;G³ogoczów;Glogoczow;PL;49.89452, 19.8741
3099445;Gaworzyce;Gaworzyce;PL;51.62773, 15.88198
3099494;Gardawice;Gardawice;PL;50.11667, 18.8
3099842;Dzierzgoñ;Dzierzgon;PL;53.92196, 19.34705
3100366;Dobra;Dobra;PL;51.91664, 18.61556
3100802;D¹browa Che³miñska;Dabrowa Chelminska;PL;53.17518, 18.30537
3101415;Ciêcina;Ciecina;PL;49.6022, 19.14102
3101902;Cekcyn;Cekcyn;PL;53.57294, 18.01123
3103760;Ba¿anowice;Bazanowice;PL;49.73791, 18.70345
3103882;Banino;Banino;PL;54.39215, 18.40622
7535938;Skarbimierz Osiedle;Skarbimierz Osiedle;PL;50.84584, 17.41865
7576424;Radwanice;Radwanice;PL;51.05413, 17.10932
11694566;£êki Dukielskie;Leki Dukielskie;PL;49.59959, 21.67663
12047657;Krzyki;Krzyki;PL;51.07085, 16.99475
754479;Wysokie Mazowieckie;Wysokie Mazowieckie;PL;52.91661, 22.51712
755848;Wieniawa;Wieniawa;PL;51.36171, 20.79489
756280;Ustrzyki Dolne;Ustrzyki Dolne;PL;49.4304, 22.59381
756688;Trzebownisko;Trzebownisko;PL;50.07829, 22.03712
756771;Troszyn;Troszyn;PL;53.03115, 21.73083
756826;Tr¹bki;Trabki;PL;49.96226, 20.1424
757343;Szelków;Szelkow;PL;52.83487, 21.21769
757692;Œwidnik;Swidnik;PL;51.21898, 22.69621
757773;Su³ów;Sulow;PL;50.90661, 22.36061
759726;Rzewnie;Rzewnie;PL;52.83508, 21.33682
759757;Rzekuñ;Rzekun;PL;53.04756, 21.62069
760404;Rokietnica;Rokietnica;PL;49.89983, 22.64171
761356;Potok Wielki;Potok Wielki;PL;50.7915, 22.21642
761921;Podegrodzie;Podegrodzie;PL;49.57688, 20.58855
762863;Ostrowiec Œwiêtokrzyski;Ostrowiec Swietokrzyski;PL;50.92936, 21.38525
764028;Niebylec;Niebylec;PL;49.85669, 21.90348
764312;Mr¹gowo;Mragowo;PL;53.86437, 21.30507
764968;Micha³ów;Michalow;PL;50.54709, 23.60361
764969;Micha³ów;Michalow;PL;50.49541, 20.46178
765177;Markuszów;Markuszow;PL;51.37457, 22.25804
766137;Lipsko;Lipsko;PL;51.15954, 21.64933
766301;Limanowa;Limanowa;PL;49.70594, 20.42204
766373;Leszno;Leszno;PL;52.25799, 20.59121
767647;Krasne;Krasne;PL;52.92401, 20.96732
767653;Krasne;Krasne;PL;50.05626, 22.08638
768987;Kluszkowce;Kluszkowce;PL;49.451, 20.30179
769719;Kamieñ;Kamien;PL;50.34064, 22.13539
769979;Józefów;Jozefow;PL;52.19446, 20.69592
771590;Grabowiec;Grabowiec;PL;50.8209, 23.55057
772195;Gi¿ycko;Gizycko;PL;54.03811, 21.76441
772313;G¹socin;Gasocin;PL;52.73754, 20.7118
772621;E³k;Elk;PL;53.82824, 22.36469
772897;Dubiecko;Dubiecko;PL;49.82608, 22.39117
773453;Daleszyce;Daleszyce;PL;50.80229, 20.80791
775136;BrzeŸnica;Brzeznica;PL;50.10065, 21.48025
775917;Binarowa;Binarowa;PL;49.75621, 21.22816
775996;Bieliny;Bieliny;PL;50.84947, 20.94149
776029;Bielany;Bielany;PL;52.29242, 20.93531
3080530;Zawidz;Zawidz;PL;52.82745, 19.87367
3080807;Zalas;Zalas;PL;50.08033, 19.62132
3081368;Wroc³aw;Wroclaw;PL;51.1, 17.03333
3081495;Wolbrom;Wolbrom;PL;50.37957, 19.75831
3081525;Wola Radziszowska;Wola Radziszowska;PL;49.90558, 19.78827
3081741;W³oc³awek;Wloclawek;PL;52.64817, 19.0678
3082016;Wilcza;Wilcza;PL;50.18899, 18.59668
3082704;Wa³cz;Walcz;PL;53.27787, 16.47122
3083829;Szczecin;Szczecin;PL;53.42894, 14.55302
3083847;Szczaniec;Szczaniec;PL;52.26874, 15.6817
3084029;Œwierklany Górne;Swierklany Gorne;PL;50.02765, 18.5905
3084074;Œwiecie;Swiecie;PL;53.40953, 18.44742
3084084;Œwiebodzice;Swiebodzice;PL;50.85974, 16.31966
3084647;Stêszew;Steszew;PL;52.2837, 16.70085
3084759;Stary Targ;Stary Targ;PL;53.92335, 19.17003
3084870;Stare Miasto;Stare Miasto;PL;52.17972, 18.21499
3085018;Stanis³aw Górny;Stanislaw Gorny;PL;49.91155, 19.62931
3085357;Smolec;Smolec;PL;51.07322, 16.88221
3085480;S³upia;Slupia;PL;50.60073, 19.97435
3085494;S³ubice;Slubice;PL;52.36942, 19.93881
3085809;Skawica;Skawica;PL;49.67718, 19.62321
3086024;Siemianowice Œl¹skie;Siemianowice Slaskie;PL;50.32738, 19.02901
3086192;Secemin;Secemin;PL;50.76676, 19.83599
3087630;Pyrzyce;Pyrzyce;PL;53.1462, 14.89257
3087640;Puszczykowo;Puszczykowo;PL;52.2857, 16.84925
3087744;Psary;Psary;PL;50.17242, 19.52953
3088192;Powidz;Powidz;PL;52.41362, 17.91926
3088341;Ponikiew;Ponikiew;PL;49.83311, 19.46571
3088574;Podwilk;Podwilk;PL;49.5476, 19.73874
3088774;P³u¿nica;Pluznica;PL;53.29672, 18.77692
3089332;Paw³owiczki;Pawlowiczki;PL;50.2466, 18.04865
3090022;Orchowo;Orchowo;PL;52.50938, 18.01578
3090373;Obrowo;Obrowo;PL;52.97149, 18.87863
3090764;Nowa Sól;Nowa Sol;PL;51.80333, 15.71702
3091336;Mrozów;Mrozow;PL;51.18817, 16.78831
3091757;Mi³os³aw;Miloslaw;PL;52.20318, 17.48955
3091861;Mieszkowice;Mieszkowice;PL;52.7873, 14.49346
3091954;Miêkinia;Miekinia;PL;50.15557, 19.60871
3091974;Miêdzylesie;Miedzylesie;PL;52.14487, 15.38283
3092195;Maszewo Du¿e;Maszewo Duze;PL;52.58026, 19.62905
3092276;Mark³owice;Marklowice;PL;50.01695, 18.52098
3092643;Luzino;Luzino;PL;54.56604, 18.10907
3092742;LudŸmierz;Ludzmierz;PL;49.46656, 19.9825
3092813;Lubsko;Lubsko;PL;51.78467, 14.97196
3093136;£odygowice;Lodygowice;PL;49.72992, 19.13939
3093785;£aziska Górne;Laziska Gorne;PL;50.14952, 18.84215
3094016;L¹dek-Zdrój;Ladek-Zdroj;PL;50.34371, 16.87946
3094303;Kudowa-Zdrój;Kudowa-Zdroj;PL;50.44297, 16.24397
3094495;Krzeszów;Krzeszow;PL;49.75915, 19.48915
3095147;Koœcielec;Koscielec;PL;50.89713, 19.2156
3095153;Kosakowo;Kosakowo;PL;54.58927, 18.48484
3095335;Koñczyce Wielkie;Konczyce Wielkie;PL;49.8351, 18.64474
3096576;Karpacz;Karpacz;PL;50.77669, 15.75594
3096701;Kamyk;Kamyk;PL;50.90179, 19.02875
3096964;Kaczyce;Kaczyce;PL;49.82752, 18.59161
3097232;Jemielno;Jemielno;PL;51.52434, 16.54326
3098173;Grzegorzew;Grzegorzew;PL;52.20177, 18.73409
3099213;G³ogów;Glogow;PL;51.66361, 16.0845
3099343;Giza³ki;Gizalki;PL;52.04267, 17.76936
3099630;Frydek;Frydek;PL;49.99626, 19.07278
3100162;Doruchów;Doruchow;PL;51.41719, 18.07697
3101321;Cieszyn;Cieszyn;PL;49.75133, 18.63213
3101950;Bytom;Bytom;PL;50.34802, 18.93282
3102599;Brójce;Brojce;PL;51.66436, 19.64802
3102615;Brody;Brody;PL;51.79046, 14.77335
3103008;Bojanowo Stare;Bojanowo Stare;PL;51.99302, 16.58369
3103781;Barwa³d Œredni;Barwald Sredni;PL;49.86632, 19.5936
3103856;Barcin;Barcin;PL;52.86607, 17.94625
3104127;Alwernia;Alwernia;PL;50.06056, 19.53953
7534548;Biskupiec;Biskupiec;PL;53.50056, 19.35056
7535565;Bia³a;Biala;PL;52.60524, 19.64956
7576105;Be³¿ec;Belzec;PL;50.38453, 23.43839
7576318;Zdziechowice Drugie;Zdziechowice Drugie;PL;50.78478, 22.10999
12047631;Biskupin;Biskupin;PL;51.10097, 17.10442
753787;¯arnów;Zarnow;PL;51.24607, 20.17476
753955;Zalesie Górne;Zalesie Gorne;PL;52.02768, 21.03659
755098;Wola Zabierzowska;Wola Zabierzowska;PL;50.07257, 20.33217
755439;Wodzis³aw;Wodzislaw;PL;50.52047, 20.1915
755474;W³odawa;Wlodawa;PL;51.55, 23.55
755823;Wierzawice;Wierzawice;PL;50.23623, 22.4509
755885;Wielka Wieœ;Wielka Wies;PL;49.93631, 20.82304
756295;Uœcimów Stary;Uscimow Stary;PL;51.46962, 22.95516
756484;Tykocin;Tykocin;PL;53.20567, 22.77457
757472;Szastarka;Szastarka;PL;50.85527, 22.31971
757850;Suchowola;Suchowola;PL;53.57753, 23.10596
758853;S³upiec;Slupiec;PL;50.32787, 21.19374
759317;Siemiechów;Siemiechow;PL;49.85359, 20.90595
759398;Siedliska;Siedliska;PL;49.95409, 21.94742
759603;Sandomierz;Sandomierz;PL;50.68265, 21.74898
759895;Rybno;Rybno;PL;52.24278, 20.10301
759981;Rusinów;Rusinow;PL;51.43678, 20.58701
760308;Rossosz;Rossosz;PL;51.85836, 23.1374
760727;Radymno;Radymno;PL;49.9472, 22.82375
760783;Rad³ów;Radlow;PL;50.08419, 20.84967
761085;Przybyszówka;Przybyszowka;PL;50.04788, 21.92579
753982;Zalesie;Zalesie;PL;52.03743, 23.3636
755090;Wola ¯arczycka;Wola Zarczycka;PL;50.2912, 22.25023
755200;Wolanów;Wolanow;PL;51.3803, 20.97702
756351;Ulhówek;Ulhowek;PL;50.44969, 23.79956
756627;Tuczna;Tuczna;PL;51.88029, 23.4252
757021;Tarnowiec;Tarnowiec;PL;49.73108, 21.57663
757135;Szynwa³d;Szynwald;PL;49.96767, 21.12293
757376;Szczurowa;Szczurowa;PL;50.11915, 20.6361
757957;Strzy¿ów;Strzyzow;PL;49.87074, 21.79413
758445;Stalowa Wola;Stalowa Wola;PL;50.58286, 22.05334
758603;Solec-Zdrój;Solec-Zdroj;PL;50.36594, 20.88956
758715;Sobienie Jeziory;Sobienie Jeziory;PL;51.93273, 21.30335
758883;S³otowa;Slotowa;PL;49.94603, 21.29425
758887;S³opnice;Slopnice;PL;49.68496, 20.34325
758905;S³omniki;Slomniki;PL;50.24012, 20.08224
759127;Skierbieszów;Skierbieszow;PL;50.85158, 23.35917
759472;Serniki;Serniki;PL;51.43716, 22.65853
759734;Rzeszów;Rzeszow;PL;50.04132, 21.99901
760237;Rozbórz;Rozborz;PL;50.05615, 22.54686
